asset_id,icon_id,display_name,size_variant,batch_slug,asset_type,candidate_path,candidate_sha256,candidate_size,source_prompt_path,source_image_path,source_image_sha256,alpha_sheet_path,alpha_sheet_sha256,contact_sheet,review_sheet,review_note,process_note,recommendation,visual_review
thecat_ui_system_icon_back_64_candidate_v001,back,Back,64,batch_79_system_icon_candidates_2026-06-24,system_icon_candidate,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/icons_64/thecat_ui_system_icon_back_64_candidate_v001.png,6eb256c27fd5efa388c62f590d58360fe608efc0a10105431a709dd1036edb0d,64x64,design/development/agent_prompts/p0_asset_batch_79_system_icon_candidates.md,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/thecat_ui_system_icons_batch79_chromakey_source_v001.png,c33779af47e292bf00d31f19c9f6bb337a687612995b4c06fa9a8f5a804a4a63,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/thecat_ui_system_icons_batch79_alpha_sheet_v001.png,8532bc5aab0cc97aa03b2572071d8aa72d2f27bad19a9b61477900f59913c09d,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/thecat_ui_system_icons_batch79_contact_sheet_v001.png,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/thecat_ui_system_icons_batch79_review_sheet_v001.png,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/system_icons_batch79_candidate_review.md,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/system_icons_batch79_process_note.md,candidate_review_only_do_not_import,left arrow with rounded dreamglass tail
thecat_ui_system_icon_back_32_candidate_v001,back,Back,32,batch_79_system_icon_candidates_2026-06-24,system_icon_candidate,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/icons_32/thecat_ui_system_icon_back_32_candidate_v001.png,e719e5d0ac2c8695a640c8520e6d9bb7635afddf8a17aa962957cc7830239831,32x32,design/development/agent_prompts/p0_asset_batch_79_system_icon_candidates.md,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/thecat_ui_system_icons_batch79_chromakey_source_v001.png,c33779af47e292bf00d31f19c9f6bb337a687612995b4c06fa9a8f5a804a4a63,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/thecat_ui_system_icons_batch79_alpha_sheet_v001.png,8532bc5aab0cc97aa03b2572071d8aa72d2f27bad19a9b61477900f59913c09d,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/thecat_ui_system_icons_batch79_contact_sheet_v001.png,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/thecat_ui_system_icons_batch79_review_sheet_v001.png,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/system_icons_batch79_candidate_review.md,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/system_icons_batch79_process_note.md,candidate_review_only_do_not_import,left arrow with rounded dreamglass tail
thecat_ui_system_icon_close_128_candidate_v001,close,Close,128,batch_79_system_icon_candidates_2026-06-24,system_icon_candidate,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/icons_128/thecat_ui_system_icon_close_128_candidate_v001.png,f7b237d321a58ac8999f8a1b48c51b989ae54f8da5e8dbb28bcedcb698fe7db9,128x128,design/development/agent_prompts/p0_asset_batch_79_system_icon_candidates.md,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/thecat_ui_system_icons_batch79_chromakey_source_v001.png,c33779af47e292bf00d31f19c9f6bb337a687612995b4c06fa9a8f5a804a4a63,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/thecat_ui_system_icons_batch79_alpha_sheet_v001.png,8532bc5aab0cc97aa03b2572071d8aa72d2f27bad19a9b61477900f59913c09d,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/thecat_ui_system_icons_batch79_contact_sheet_v001.png,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/thecat_ui_system_icons_batch79_review_sheet_v001.png,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/system_icons_batch79_candidate_review.md,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/system_icons_batch79_process_note.md,candidate_review_only_do_not_import,X cross in rounded frame
thecat_ui_system_icon_close_64_candidate_v001,close,Close,64,batch_79_system_icon_candidates_2026-06-24,system_icon_candidate,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/icons_64/thecat_ui_system_icon_close_64_candidate_v001.png,30f6f08841061d4cda337d2b46a79063bb20e9d1b1fc44e73285f55afbf63d64,64x64,design/development/agent_prompts/p0_asset_batch_79_system_icon_candidates.md,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/thecat_ui_system_icons_batch79_chromakey_source_v001.png,c33779af47e292bf00d31f19c9f6bb337a687612995b4c06fa9a8f5a804a4a63,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/thecat_ui_system_icons_batch79_alpha_sheet_v001.png,8532bc5aab0cc97aa03b2572071d8aa72d2f27bad19a9b61477900f59913c09d,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/thecat_ui_system_icons_batch79_contact_sheet_v001.png,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/thecat_ui_system_icons_batch79_review_sheet_v001.png,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/system_icons_batch79_candidate_review.md,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/system_icons_batch79_process_note.md,candidate_review_only_do_not_import,X cross in rounded frame
thecat_ui_system_icon_close_32_candidate_v001,close,Close,32,batch_79_system_icon_candidates_2026-06-24,system_icon_candidate,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/icons_32/thecat_ui_system_icon_close_32_candidate_v001.png,4205ba1904a3225b7e00e3ed69b0d878ecda5507b74a1b772e9107bdb3a9bf76,32x32,design/development/agent_prompts/p0_asset_batch_79_system_icon_candidates.md,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/thecat_ui_system_icons_batch79_chromakey_source_v001.png,c33779af47e292bf00d31f19c9f6bb337a687612995b4c06fa9a8f5a804a4a63,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/thecat_ui_system_icons_batch79_alpha_sheet_v001.png,8532bc5aab0cc97aa03b2572071d8aa72d2f27bad19a9b61477900f59913c09d,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/thecat_ui_system_icons_batch79_contact_sheet_v001.png,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/thecat_ui_system_icons_batch79_review_sheet_v001.png,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/system_icons_batch79_candidate_review.md,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/system_icons_batch79_process_note.md,candidate_review_only_do_not_import,X cross in rounded frame
thecat_ui_system_icon_pause_128_candidate_v001,pause,Pause,128,batch_79_system_icon_candidates_2026-06-24,system_icon_candidate,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/icons_128/thecat_ui_system_icon_pause_128_candidate_v001.png,b0b970bc9043d251231d018456b6f901321a349006b6ece8c644ed8e3e6c1578,128x128,design/development/agent_prompts/p0_asset_batch_79_system_icon_candidates.md,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/thecat_ui_system_icons_batch79_chromakey_source_v001.png,c33779af47e292bf00d31f19c9f6bb337a687612995b4c06fa9a8f5a804a4a63,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/thecat_ui_system_icons_batch79_alpha_sheet_v001.png,8532bc5aab0cc97aa03b2572071d8aa72d2f27bad19a9b61477900f59913c09d,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/thecat_ui_system_icons_batch79_contact_sheet_v001.png,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/thecat_ui_system_icons_batch79_review_sheet_v001.png,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/system_icons_batch79_candidate_review.md,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/system_icons_batch79_process_note.md,candidate_review_only_do_not_import,two vertical bars in circular button
thecat_ui_system_icon_pause_64_candidate_v001,pause,Pause,64,batch_79_system_icon_candidates_2026-06-24,system_icon_candidate,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/icons_64/thecat_ui_system_icon_pause_64_candidate_v001.png,d959af7066dbcde378a1c5b455027472a071ad3b7d0545046fdb5f51be69a0a7,64x64,design/development/agent_prompts/p0_asset_batch_79_system_icon_candidates.md,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/thecat_ui_system_icons_batch79_chromakey_source_v001.png,c33779af47e292bf00d31f19c9f6bb337a687612995b4c06fa9a8f5a804a4a63,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/thecat_ui_system_icons_batch79_alpha_sheet_v001.png,8532bc5aab0cc97aa03b2572071d8aa72d2f27bad19a9b61477900f59913c09d,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/thecat_ui_system_icons_batch79_contact_sheet_v001.png,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/thecat_ui_system_icons_batch79_review_sheet_v001.png,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/system_icons_batch79_candidate_review.md,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/system_icons_batch79_process_note.md,candidate_review_only_do_not_import,two vertical bars in circular button
thecat_ui_system_icon_pause_32_candidate_v001,pause,Pause,32,batch_79_system_icon_candidates_2026-06-24,system_icon_candidate,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/icons_32/thecat_ui_system_icon_pause_32_candidate_v001.png,748740ee68855c0aad4fb3d5ac4f3176e3a5160201a88f8ab22ca4f98afef16a,32x32,design/development/agent_prompts/p0_asset_batch_79_system_icon_candidates.md,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/thecat_ui_system_icons_batch79_chromakey_source_v001.png,c33779af47e292bf00d31f19c9f6bb337a687612995b4c06fa9a8f5a804a4a63,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/thecat_ui_system_icons_batch79_alpha_sheet_v001.png,8532bc5aab0cc97aa03b2572071d8aa72d2f27bad19a9b61477900f59913c09d,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/thecat_ui_system_icons_batch79_contact_sheet_v001.png,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/thecat_ui_system_icons_batch79_review_sheet_v001.png,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/system_icons_batch79_candidate_review.md,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/system_icons_batch79_process_note.md,candidate_review_only_do_not_import,two vertical bars in circular button
thecat_ui_system_icon_continue_128_candidate_v001,continue,Continue / play,128,batch_79_system_icon_candidates_2026-06-24,system_icon_candidate,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/icons_128/thecat_ui_system_icon_continue_128_candidate_v001.png,c8b1a9b70f018f7e8d0b1ca24b7ea78c2f3f244ec8116cb9bfa396de7c5f535a,128x128,design/development/agent_prompts/p0_asset_batch_79_system_icon_candidates.md,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/thecat_ui_system_icons_batch79_chromakey_source_v001.png,c33779af47e292bf00d31f19c9f6bb337a687612995b4c06fa9a8f5a804a4a63,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/thecat_ui_system_icons_batch79_alpha_sheet_v001.png,8532bc5aab0cc97aa03b2572071d8aa72d2f27bad19a9b61477900f59913c09d,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/thecat_ui_system_icons_batch79_contact_sheet_v001.png,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/thecat_ui_system_icons_batch79_review_sheet_v001.png,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/system_icons_batch79_candidate_review.md,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/system_icons_batch79_process_note.md,candidate_review_only_do_not_import,right-facing triangle in circular button
thecat_ui_system_icon_continue_64_candidate_v001,continue,Continue / play,64,batch_79_system_icon_candidates_2026-06-24,system_icon_candidate,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/icons_64/thecat_ui_system_icon_continue_64_candidate_v001.png,1e364da43bf571c3f326857031c55cfb1ccfd7f716775153c746c678b54f8a65,64x64,design/development/agent_prompts/p0_asset_batch_79_system_icon_candidates.md,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/thecat_ui_system_icons_batch79_chromakey_source_v001.png,c33779af47e292bf00d31f19c9f6bb337a687612995b4c06fa9a8f5a804a4a63,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/thecat_ui_system_icons_batch79_alpha_sheet_v001.png,8532bc5aab0cc97aa03b2572071d8aa72d2f27bad19a9b61477900f59913c09d,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/thecat_ui_system_icons_batch79_contact_sheet_v001.png,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/thecat_ui_system_icons_batch79_review_sheet_v001.png,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/system_icons_batch79_candidate_review.md,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/system_icons_batch79_process_note.md,candidate_review_only_do_not_import,right-facing triangle in circular button
thecat_ui_system_icon_continue_32_candidate_v001,continue,Continue / play,32,batch_79_system_icon_candidates_2026-06-24,system_icon_candidate,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/icons_32/thecat_ui_system_icon_continue_32_candidate_v001.png,ff57fac146bda00be512dd3f14b0adeec819fec7a606e5197b305e7635bd8936,32x32,design/development/agent_prompts/p0_asset_batch_79_system_icon_candidates.md,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/thecat_ui_system_icons_batch79_chromakey_source_v001.png,c33779af47e292bf00d31f19c9f6bb337a687612995b4c06fa9a8f5a804a4a63,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/thecat_ui_system_icons_batch79_alpha_sheet_v001.png,8532bc5aab0cc97aa03b2572071d8aa72d2f27bad19a9b61477900f59913c09d,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/thecat_ui_system_icons_batch79_contact_sheet_v001.png,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/thecat_ui_system_icons_batch79_review_sheet_v001.png,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/system_icons_batch79_candidate_review.md,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/system_icons_batch79_process_note.md,candidate_review_only_do_not_import,right-facing triangle in circular button
thecat_ui_system_icon_retry_128_candidate_v001,retry,Retry,128,batch_79_system_icon_candidates_2026-06-24,system_icon_candidate,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/icons_128/thecat_ui_system_icon_retry_128_candidate_v001.png,e609f4501b6b81200fd77598ce392e39248f44b3aabd1567ea686130c52ce9c8,128x128,design/development/agent_prompts/p0_asset_batch_79_system_icon_candidates.md,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/thecat_ui_system_icons_batch79_chromakey_source_v001.png,c33779af47e292bf00d31f19c9f6bb337a687612995b4c06fa9a8f5a804a4a63,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/thecat_ui_system_icons_batch79_alpha_sheet_v001.png,8532bc5aab0cc97aa03b2572071d8aa72d2f27bad19a9b61477900f59913c09d,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/thecat_ui_system_icons_batch79_contact_sheet_v001.png,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/thecat_ui_system_icons_batch79_review_sheet_v001.png,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/system_icons_batch79_candidate_review.md,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/system_icons_batch79_process_note.md,candidate_review_only_do_not_import,circular arrow loop
thecat_ui_system_icon_retry_64_candidate_v001,retry,Retry,64,batch_79_system_icon_candidates_2026-06-24,system_icon_candidate,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/icons_64/thecat_ui_system_icon_retry_64_candidate_v001.png,4e7fbe7c4eef7879df6c3b4b689edaa37439c902c2dff923119dc781ed5e548f,64x64,design/development/agent_prompts/p0_asset_batch_79_system_icon_candidates.md,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/thecat_ui_system_icons_batch79_chromakey_source_v001.png,c33779af47e292bf00d31f19c9f6bb337a687612995b4c06fa9a8f5a804a4a63,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/thecat_ui_system_icons_batch79_alpha_sheet_v001.png,8532bc5aab0cc97aa03b2572071d8aa72d2f27bad19a9b61477900f59913c09d,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/thecat_ui_system_icons_batch79_contact_sheet_v001.png,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/thecat_ui_system_icons_batch79_review_sheet_v001.png,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/system_icons_batch79_candidate_review.md,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/system_icons_batch79_process_note.md,candidate_review_only_do_not_import,circular arrow loop
thecat_ui_system_icon_retry_32_candidate_v001,retry,Retry,32,batch_79_system_icon_candidates_2026-06-24,system_icon_candidate,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/icons_32/thecat_ui_system_icon_retry_32_candidate_v001.png,8b26a681f6ac7997aedea0e31afc4447fe1413fcaf4175e37b8e7a277476637c,32x32,design/development/agent_prompts/p0_asset_batch_79_system_icon_candidates.md,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/thecat_ui_system_icons_batch79_chromakey_source_v001.png,c33779af47e292bf00d31f19c9f6bb337a687612995b4c06fa9a8f5a804a4a63,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/thecat_ui_system_icons_batch79_alpha_sheet_v001.png,8532bc5aab0cc97aa03b2572071d8aa72d2f27bad19a9b61477900f59913c09d,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/thecat_ui_system_icons_batch79_contact_sheet_v001.png,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/thecat_ui_system_icons_batch79_review_sheet_v001.png,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/system_icons_batch79_candidate_review.md,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/system_icons_batch79_process_note.md,candidate_review_only_do_not_import,circular arrow loop
thecat_ui_system_icon_lock_128_candidate_v001,lock,Locked,128,batch_79_system_icon_candidates_2026-06-24,system_icon_candidate,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/icons_128/thecat_ui_system_icon_lock_128_candidate_v001.png,914bd74339a7a09c1b7939a8ac3d4706f0d08fc569649d66fe13b2ed98a58f57,128x128,design/development/agent_prompts/p0_asset_batch_79_system_icon_candidates.md,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/thecat_ui_system_icons_batch79_chromakey_source_v001.png,c33779af47e292bf00d31f19c9f6bb337a687612995b4c06fa9a8f5a804a4a63,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/thecat_ui_system_icons_batch79_alpha_sheet_v001.png,8532bc5aab0cc97aa03b2572071d8aa72d2f27bad19a9b61477900f59913c09d,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/thecat_ui_system_icons_batch79_contact_sheet_v001.png,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/thecat_ui_system_icons_batch79_review_sheet_v001.png,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/system_icons_batch79_candidate_review.md,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/system_icons_batch79_process_note.md,candidate_review_only_do_not_import,closed padlock with keyhole glow
thecat_ui_system_icon_lock_64_candidate_v001,lock,Locked,64,batch_79_system_icon_candidates_2026-06-24,system_icon_candidate,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/icons_64/thecat_ui_system_icon_lock_64_candidate_v001.png,5abae174bd44a1337f4162b1c1116c4a378d30db130566c380ac86757bd63bf9,64x64,design/development/agent_prompts/p0_asset_batch_79_system_icon_candidates.md,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/thecat_ui_system_icons_batch79_chromakey_source_v001.png,c33779af47e292bf00d31f19c9f6bb337a687612995b4c06fa9a8f5a804a4a63,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/thecat_ui_system_icons_batch79_alpha_sheet_v001.png,8532bc5aab0cc97aa03b2572071d8aa72d2f27bad19a9b61477900f59913c09d,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/thecat_ui_system_icons_batch79_contact_sheet_v001.png,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/thecat_ui_system_icons_batch79_review_sheet_v001.png,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/system_icons_batch79_candidate_review.md,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/system_icons_batch79_process_note.md,candidate_review_only_do_not_import,closed padlock with keyhole glow
thecat_ui_system_icon_lock_32_candidate_v001,lock,Locked,32,batch_79_system_icon_candidates_2026-06-24,system_icon_candidate,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/icons_32/thecat_ui_system_icon_lock_32_candidate_v001.png,2df1284d0fef90def5657d32a9269c1494e35e018cc68794a1ddae812f1eae40,32x32,design/development/agent_prompts/p0_asset_batch_79_system_icon_candidates.md,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/thecat_ui_system_icons_batch79_chromakey_source_v001.png,c33779af47e292bf00d31f19c9f6bb337a687612995b4c06fa9a8f5a804a4a63,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/thecat_ui_system_icons_batch79_alpha_sheet_v001.png,8532bc5aab0cc97aa03b2572071d8aa72d2f27bad19a9b61477900f59913c09d,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/thecat_ui_system_icons_batch79_contact_sheet_v001.png,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/thecat_ui_system_icons_batch79_review_sheet_v001.png,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/system_icons_batch79_candidate_review.md,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/system_icons_batch79_process_note.md,candidate_review_only_do_not_import,closed padlock with keyhole glow
thecat_ui_system_icon_warning_128_candidate_v001,warning,Warning,128,batch_79_system_icon_candidates_2026-06-24,system_icon_candidate,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/icons_128/thecat_ui_system_icon_warning_128_candidate_v001.png,513dc5c90aeb158b6268cbc76932ed32b49a2281f0965574703cc40da2a0f636,128x128,design/development/agent_prompts/p0_asset_batch_79_system_icon_candidates.md,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/thecat_ui_system_icons_batch79_chromakey_source_v001.png,c33779af47e292bf00d31f19c9f6bb337a687612995b4c06fa9a8f5a804a4a63,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/thecat_ui_system_icons_batch79_alpha_sheet_v001.png,8532bc5aab0cc97aa03b2572071d8aa72d2f27bad19a9b61477900f59913c09d,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/thecat_ui_system_icons_batch79_contact_sheet_v001.png,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/thecat_ui_system_icons_batch79_review_sheet_v001.png,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/system_icons_batch79_candidate_review.md,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/system_icons_batch79_process_note.md,candidate_review_only_do_not_import,triangular warning sigil without exclamation text
thecat_ui_system_icon_warning_64_candidate_v001,warning,Warning,64,batch_79_system_icon_candidates_2026-06-24,system_icon_candidate,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/icons_64/thecat_ui_system_icon_warning_64_candidate_v001.png,ae2f7ce2d93a261e90526aad35af43bd3af4f38f6680f4ecf072b120950bff3c,64x64,design/development/agent_prompts/p0_asset_batch_79_system_icon_candidates.md,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/thecat_ui_system_icons_batch79_chromakey_source_v001.png,c33779af47e292bf00d31f19c9f6bb337a687612995b4c06fa9a8f5a804a4a63,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/thecat_ui_system_icons_batch79_alpha_sheet_v001.png,8532bc5aab0cc97aa03b2572071d8aa72d2f27bad19a9b61477900f59913c09d,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/thecat_ui_system_icons_batch79_contact_sheet_v001.png,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/thecat_ui_system_icons_batch79_review_sheet_v001.png,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/system_icons_batch79_candidate_review.md,design/development/asset_candidates/ui/system_icons/batch_79_system_icon_candidates_2026-06-24/system_icons_batch79_process_note.md,candidate_review_only_do_not_import,triangular warning sigil without exclamation text
